first name,last name,nickname,link,height(ft),weight(lb),reach(inch),stance,wins,losses,draws,belt,SLpM,Str. Acc,SApM,Str. Def,TD Avg,TD Acc.,TD Def,Sub. Avg
Per,Eklund,,http://ufcstats.com/fighter-details/58bc81376286b3d3,"5' 10""",155 lbs.,"72.0""",Orthodox,14,5,1,0,2.07,61%,2.38,67%,2.07,11%,50%,3.6
John,Elam,,http://ufcstats.com/fighter-details/22d80fb67e50ab0b,--,--,--,,2,0,0,0,0.00,0%,0.00,0%,0.00,0%,0%,0.0
John Paul,Elias,,http://ufcstats.com/fighter-details/e873203fd50542f6,"6' 4""",205 lbs.,--,,3,1,0,0,0.00,0%,0.00,0%,0.00,0%,0%,0.0
Saul,Elizondo,,http://ufcstats.com/fighter-details/e295b96f135d758a,"5' 7""",135 lbs.,--,,6,8,0,0,2.07,30%,4.93,48%,2.00,100%,66%,1.0
Darren,Elkins,The Damage,http://ufcstats.com/fighter-details/92a9aa9c93192871,"5' 10""",145 lbs.,"71.0""",Orthodox,26,9,0,0,3.50,38%,3.08,52%,2.70,33%,58%,1.2
Jake,Ellenberger,The Juggernaut,http://ufcstats.com/fighter-details/d81ac739417d7f53,"5' 9""",170 lbs.,"71.0""",Orthodox,31,15,0,0,2.47,39%,2.83,60%,2.04,47%,86%,0.4
Joe,Ellenberger,Excalibur,http://ufcstats.com/fighter-details/8e8e4487c621aa1c,"5' 9""",155 lbs.,"72.0""",Orthodox,15,2,0,0,1.62,47%,3.45,48%,3.17,40%,0%,1.1
Tim,Elliott,,http://ufcstats.com/fighter-details/c96d9178c9ed9e62,"5' 7""",125 lbs.,"66.0""",Southpaw,17,11,1,0,3.50,45%,2.64,59%,4.02,48%,58%,1.2
Eddy,Ellis,Fast,http://ufcstats.com/fighter-details/e60d773a0a42048a,"5' 9""",170 lbs.,--,Orthodox,21,16,1,0,3.40,69%,1.53,68%,4.00,66%,50%,2.0
Lisa,Ellis,,http://ufcstats.com/fighter-details/77350fd0e6d1dba8,"5' 4""",115 lbs.,--,,15,11,0,0,1.68,48%,2.32,57%,4.19,63%,50%,0.6
Anna,Elmose,Panda,http://ufcstats.com/fighter-details/1536a25e16fc299b,"5' 3""",115 lbs.,--,Orthodox,3,2,0,0,3.68,49%,4.64,56%,0.00,0%,33%,0.0
Cameron,Else,Camchida,http://ufcstats.com/fighter-details/5f3da9a9610d8969,"5' 9""",135 lbs.,"71.0""",Switch,10,5,0,0,1.92,36%,5.58,58%,0.00,0%,0%,0.0
Aaron,Ely,The Cyborg,http://ufcstats.com/fighter-details/1741343f0ca34dd5,"5' 8""",135 lbs.,--,,5,2,0,0,0.82,15%,0.66,69%,2.47,100%,50%,4.9
Sovannahry,Em,The Sweet Savage,http://ufcstats.com/fighter-details/45c8fed13a62fe92,"5' 4""",135 lbs.,--,,3,1,0,0,0.00,0%,0.00,0%,0.00,0%,0%,0.0
Ramazan,Emeev,Gorets,http://ufcstats.com/fighter-details/abd5fb12437eda21,"5' 10""",170 lbs.,"76.0""",Southpaw,19,4,0,0,2.29,43%,1.79,68%,2.00,25%,72%,0.6
Aleksander,Emelianenko,,http://ufcstats.com/fighter-details/f54200f1dfb9b5d4,"6' 6""",255 lbs.,--,Orthodox,23,7,0,0,2.75,41%,1.70,65%,2.32,72%,66%,0.9
Fedor,Emelianenko,The Last Emperor,http://ufcstats.com/fighter-details/b8da6f5c80ae2d15,"6' 0""",230 lbs.,"74.0""",Orthodox,36,5,0,0,3.18,51%,1.00,63%,2.00,63%,82%,1.9
Rob,Emerson,The Saint,http://ufcstats.com/fighter-details/dc0f07928009a127,"5' 9""",155 lbs.,"70.0""",Orthodox,18,12,0,0,2.50,30%,2.83,64%,2.02,52%,65%,0.4
Jamall,Emmers,Pretty Boy,http://ufcstats.com/fighter-details/e00a3dee329a51f7,"5' 10""",145 lbs.,"74.0""",Orthodox,18,5,0,0,5.75,52%,4.65,54%,2.90,53%,100%,0.0
Josh,Emmett,,http://ufcstats.com/fighter-details/fba03cd6cc28dc41,"5' 6""",145 lbs.,"70.0""",Orthodox,16,2,0,0,4.32,39%,4.02,63%,1.43,47%,50%,0.1
Marius,Enache,,http://ufcstats.com/fighter-details/e3f443e4cbc3da8f,"5' 11""",155 lbs.,--,,3,3,0,0,1.71,34%,0.66,84%,3.94,100%,0%,3.9
Kevin,Engel,The Hitman,http://ufcstats.com/fighter-details/d2f310b5b072e986,"6' 2""",170 lbs.,--,,5,1,0,0,0.00,0%,0.00,0%,0.00,0%,0%,0.0
Oliver,Enkamp,,http://ufcstats.com/fighter-details/330bafba312face4,"6' 0""",170 lbs.,"77.0""",Switch,7,2,0,0,2.38,36%,3.55,37%,0.87,16%,0%,0.0
Alex,Enlund,,http://ufcstats.com/fighter-details/d238217e0f8ea8e1,"5' 10""",145 lbs.,--,Orthodox,14,2,0,0,0.00,0%,0.00,0%,0.00,0%,0%,0.0
Kenny,Ento,Tha' Dragon,http://ufcstats.com/fighter-details/daf9be103c1edbbd,"6' 2""",192 lbs.,--,,14,15,0,0,8.41,79%,0.00,100%,5.49,100%,0%,11.0
Ian,Entwistle,Enty,http://ufcstats.com/fighter-details/d7adfcfdf7c6c1f8,"5' 5""",135 lbs.,--,Orthodox,9,3,0,0,0.11,7%,7.36,31%,0.00,0%,0%,12.1
Andy,Enz,Tank Mode,http://ufcstats.com/fighter-details/993d385f5a475375,"6' 3""",185 lbs.,"78.0""",Orthodox,10,4,0,0,3.51,23%,5.32,57%,0.00,0%,58%,0.0
Won Jin,Eoh,,http://ufcstats.com/fighter-details/bc7cf284c1c2f16e,"5' 7""",160 lbs.,--,Orthodox,5,5,1,0,3.74,44%,3.58,46%,0.00,0%,50%,0.0
Josh,Epps,,http://ufcstats.com/fighter-details/984b0c4c6e773a1c,--,130 lbs.,--,,6,7,0,0,0.00,0%,0.00,0%,0.00,0%,0%,0.0
Tom,Erikson,The Big Cat,http://ufcstats.com/fighter-details/7b9a85e5ff31ef47,"6' 3""",280 lbs.,--,Orthodox,9,4,1,0,0.94,47%,1.87,25%,4.68,60%,100%,6.2
Konstantin,Erokhin,,http://ufcstats.com/fighter-details/22061ff217907c78,"5' 11""",230 lbs.,--,Orthodox,9,3,0,0,1.07,36%,1.83,47%,0.00,0%,70%,0.0
Julian,Erosa,Juicy J,http://ufcstats.com/fighter-details/902ec2cc48c8ae8a,"6' 1""",145 lbs.,"74.0""",Southpaw,24,9,0,0,4.92,46%,5.67,50%,1.34,54%,58%,0.9
Nick,Ertl,,http://ufcstats.com/fighter-details/74061adb224be3cc,"5' 9""",155 lbs.,--,,8,6,0,0,1.34,69%,1.59,41%,1.88,50%,0%,0.0
Chel,Erwin-Davis,The First Sun,http://ufcstats.com/fighter-details/c26ea30823f37316,"6' 0""",170 lbs.,--,,5,1,0,0,4.06,54%,1.13,61%,4.25,100%,50%,1.4
Bobby,Escalante,,http://ufcstats.com/fighter-details/f7ede18b4ec4ec1f,--,130 lbs.,--,,5,6,0,0,0.00,0%,0.00,0%,0.00,0%,0%,0.0
Eric,Esch,Butterbean,http://ufcstats.com/fighter-details/0e4daed84a8f39a6,"5' 11""",350 lbs.,--,Orthodox,15,10,1,0,3.07,71%,1.74,43%,0.00,0%,0%,2.0
Pro,Escobedo,,http://ufcstats.com/fighter-details/b36874652ed7715d,--,205 lbs.,--,,1,0,0,0,0.00,0%,0.00,0%,0.00,0%,0%,0.0
Cole,Escovedo,Apache Kid,http://ufcstats.com/fighter-details/5df17b3620145578,"5' 7""",135 lbs.,"72.0""",Orthodox,17,9,0,0,1.77,43%,4.32,49%,0.43,33%,13%,0.0
Efrain,Escudero,Hecho En Mexico,http://ufcstats.com/fighter-details/83fd97284f4bb4a4,"5' 9""",155 lbs.,"71.0""",Orthodox,28,12,0,0,2.92,44%,2.30,63%,1.31,40%,66%,0.8
Evan,Esguerra,,http://ufcstats.com/fighter-details/ed220e87bef0cc64,--,145 lbs.,--,,8,7,0,0,0.00,0%,0.00,0%,0.00,0%,0%,0.0
Carla,Esparza,Cookie Monster,http://ufcstats.com/fighter-details/d910665038efc639,"5' 1""",115 lbs.,"63.0""",Orthodox,18,6,0,0,2.29,42%,2.85,53%,3.44,35%,48%,0.3
Juan,Espino,El Guapo,http://ufcstats.com/fighter-details/ccf5dc41417e9daf,"6' 3""",250 lbs.,"80.0""",,11,1,0,0,4.32,80%,0.54,42%,14.19,77%,0%,6.1
Jordan,Espinosa,The Gamer,http://ufcstats.com/fighter-details/215a70f073a7b726,"5' 6""",125 lbs.,"69.0""",Orthodox,15,8,0,0,4.99,53%,3.23,58%,0.92,28%,90%,0.2
Jodie,Esquibel,,http://ufcstats.com/fighter-details/411539901068522f,"5' 1""",115 lbs.,"64.0""",Orthodox,6,6,0,0,4.10,31%,7.37,52%,0.75,21%,83%,0.0
Terry,Etim,,http://ufcstats.com/fighter-details/33011768c3c4dc9a,"6' 1""",155 lbs.,"73.0""",Orthodox,16,5,0,0,2.16,35%,2.53,67%,0.43,30%,39%,1.4
Fred,Ettish,,http://ufcstats.com/fighter-details/8d5daf67983b65ba,"6' 0""",180 lbs.,--,Southpaw,1,1,0,0,0.00,0%,0.00,0%,0.00,0%,0%,0.0
Scott,Ettling,,http://ufcstats.com/fighter-details/74b5736f1df40be3,--,135 lbs.,--,,4,2,0,0,0.00,0%,0.54,83%,8.04,100%,0%,0.0
Sijara,Eubanks,Sarj,http://ufcstats.com/fighter-details/4234f0097c83fa62,"5' 4""",135 lbs.,"67.0""",Orthodox,7,5,0,0,4.70,42%,3.34,60%,1.86,46%,61%,0.4
Billy,Evangelista,,http://ufcstats.com/fighter-details/9766ed20b68c7c33,"5' 8""",155 lbs.,"68.0""",Orthodox,13,3,0,0,4.51,40%,3.96,61%,1.60,19%,61%,0.2
Rashad,Evans,Suga,http://ufcstats.com/fighter-details/ee779c43a8926d52,"6' 0""",205 lbs.,"75.0""",Orthodox,19,8,1,0,2.14,37%,2.42,63%,2.98,44%,73%,0.0
Doug,Evans,,http://ufcstats.com/fighter-details/d3de4a24f7eefac8,"5' 9""",155 lbs.,--,Orthodox,13,10,0,0,1.79,35%,2.55,55%,3.19,83%,69%,0.6
Ashlee,Evans-Smith,Rebel Girl,http://ufcstats.com/fighter-details/fc6e681bf6658faf,"5' 8""",135 lbs.,"67.0""",Orthodox,6,5,0,0,4.54,34%,4.69,55%,1.10,23%,66%,0.0
Dan,Evensen,The Viking,http://ufcstats.com/fighter-details/dd8aec6de7035943,"6' 3""",250 lbs.,--,Orthodox,11,4,0,0,0.27,10%,3.86,38%,0.00,0%,0%,4.0
Tonya,Evinger,Triple Threat,http://ufcstats.com/fighter-details/b12a1d19ee383b7c,"5' 7""",135 lbs.,"70.0""",Orthodox,19,8,0,0,1.16,42%,4.02,38%,0.93,30%,33%,0.9
Movsar,Evloev,,http://ufcstats.com/fighter-details/76e2870ffafbe38f,"5' 7""",145 lbs.,"72.0""",Orthodox,13,0,0,0,4.44,43%,2.76,65%,3.00,33%,68%,0.0
Andre,Ewell,Mr. Highlight,http://ufcstats.com/fighter-details/5f6f049d54728e88,"5' 8""",135 lbs.,"75.0""",Southpaw,17,6,0,0,4.50,41%,4.20,54%,0.17,50%,73%,0.0
Neal,Ewing,,http://ufcstats.com/fighter-details/0798f558681d0eb5,--,185 lbs.,--,,6,0,0,0,2.27,60%,1.93,48%,5.00,62%,0%,0.0
Jessica,Eye,Evil,http://ufcstats.com/fighter-details/f72465a784c1b084,"5' 6""",125 lbs.,"66.0""",Orthodox,15,8,0,0,3.65,36%,3.54,58%,0.40,45%,56%,0.6
Edward,Faaloloto,,http://ufcstats.com/fighter-details/6224e8d0a34264eb,--,155 lbs.,"70.0""",,2,5,0,0,2.28,32%,6.25,44%,1.01,25%,33%,0.0
Urijah,Faber,The California Kid,http://ufcstats.com/fighter-details/78114b7199cef90c,"5' 6""",135 lbs.,"67.0""",Orthodox,35,11,0,0,2.65,40%,2.59,64%,1.54,30%,58%,0.8
Melinda,Fabian,,http://ufcstats.com/fighter-details/8c020156779f7888,"5' 6""",125 lbs.,"66.0""",,4,4,2,0,4.03,41%,4.00,62%,0.00,0%,100%,0.0
Wagnney,Fabiano,The Silencer,http://ufcstats.com/fighter-details/40389d39a92f5bfa,"5' 6""",145 lbs.,"69.0""",Southpaw,16,4,0,0,1.19,38%,0.66,70%,3.44,64%,100%,0.4
Bartosz,Fabinski,The Butcher,http://ufcstats.com/fighter-details/e17ac6410c8377f4,"6' 0""",170 lbs.,"75.0""",Orthodox,15,4,0,0,2.20,69%,1.35,53%,7.08,69%,80%,0.0
Ron,Faircloth,,http://ufcstats.com/fighter-details/453ee00c3e1ae9dd,"5' 9""",205 lbs.,--,Orthodox,33,20,0,0,0.39,40%,8.90,42%,0.00,0%,0%,0.0
Jason,Fairn,,http://ufcstats.com/fighter-details/adea9f0090aa8e14,"6' 1""",230 lbs.,--,,4,5,0,0,0.00,0%,0.00,0%,0.00,0%,0%,0.0
Zarah,Fairn,Infinite,http://ufcstats.com/fighter-details/862b0b3375aa4b6e,"5' 8""",145 lbs.,"72.0""",Orthodox,6,4,0,0,1.98,45%,6.61,39%,0.00,0%,50%,0.0
Maiquel,Falcao,Big Rig,http://ufcstats.com/fighter-details/d58478ded5534695,"5' 11""",185 lbs.,--,Orthodox,37,10,0,0,1.67,55%,0.53,86%,1.00,100%,71%,3.0
Brodie,Farber,,http://ufcstats.com/fighter-details/91d73ee59347ac16,"6' 1""",170 lbs.,--,Orthodox,16,7,0,0,1.69,45%,2.17,53%,0.90,50%,20%,0.9
Joao Paulo,Faria,,http://ufcstats.com/fighter-details/04e9955f33e0c267,"5' 9""",155 lbs.,--,,1,1,0,0,6.69,64%,2.09,85%,1.25,50%,0%,1.2
Kalindra,Faria,,http://ufcstats.com/fighter-details/27b164b0d1833df0,"5' 7""",125 lbs.,--,Switch,18,8,1,0,2.23,56%,1.44,45%,1.31,66%,20%,0.7
Chance,Farrar,,http://ufcstats.com/fighter-details/49c7236c737d7e59,"5' 9""",145 lbs.,--,Southpaw,8,3,0,0,0.81,22%,2.21,67%,3.02,100%,0%,0.0
Rico,Farrington,The Triggerman,http://ufcstats.com/fighter-details/f89e6e66b9b112de,"6' 4""",170 lbs.,"79.0""",Southpaw,7,3,0,0,6.33,41%,7.20,51%,0.00,0%,20%,0.0
Kelly,Faszholz,,http://ufcstats.com/fighter-details/9c42a0de8e012870,"5' 8""",135 lbs.,--,Orthodox,4,2,0,0,4.01,48%,3.61,52%,0.00,0%,44%,0.0
Rodney,Faverus,,http://ufcstats.com/fighter-details/5af26b3201690d29,"6' 0""",215 lbs.,--,Southpaw,25,20,3,0,2.30,53%,1.60,54%,4.50,100%,25%,0.0
Paul,Felder,The Irish Dragon,http://ufcstats.com/fighter-details/e5010b1b94ca5755,"5' 11""",155 lbs.,"70.0""",Orthodox,17,6,0,0,3.70,44%,3.44,48%,0.29,28%,64%,0.2
Carlos,Felipe,Boi,http://ufcstats.com/fighter-details/a2ea77e974c5889f,"6' 0""",245 lbs.,"75.0""",Orthodox,9,1,0,0,4.07,40%,4.03,51%,0.00,0%,62%,0.0
JP,Felty,,http://ufcstats.com/fighter-details/954e3f4e2b0e6510,--,170 lbs.,--,,4,5,0,0,0.00,0%,0.00,0%,0.00,0%,0%,0.0
Kevin,Ferguson,Kimbo Slice,http://ufcstats.com/fighter-details/27541033b97c076d,"6' 2""",235 lbs.,"77.0""",Orthodox,5,2,0,0,2.30,50%,3.41,38%,3.10,72%,36%,1.2
Rhadi,Ferguson,,http://ufcstats.com/fighter-details/15f4550e017f6c7d,"5' 7""",205 lbs.,--,,3,0,0,0,0.00,0%,0.00,0%,0.00,0%,0%,0.0
Tony,Ferguson,El Cucuy,http://ufcstats.com/fighter-details/22a92d7f62195791,"5' 11""",155 lbs.,"76.0""",Orthodox,26,5,0,0,5.46,45%,3.94,59%,0.45,42%,70%,1.1
Josh,Ferguson,Taz,http://ufcstats.com/fighter-details/b0f316c60f8d3b47,"5' 5""",125 lbs.,--,Orthodox,10,5,0,0,2.13,43%,4.18,32%,0.59,11%,54%,0.0
CJ,Fernandes,,http://ufcstats.com/fighter-details/979f7edbb6980b0d,"6' 2""",170 lbs.,--,,14,8,3,0,0.00,0%,0.00,0%,0.00,0%,0%,0.0
Bibiano,Fernandes,,http://ufcstats.com/fighter-details/cbc071cb20ea59c7,"5' 7""",139 lbs.,--,Orthodox,20,3,0,0,2.91,40%,2.02,72%,3.97,53%,77%,0.6
Alexandre,Ferreira,Cacareco,http://ufcstats.com/fighter-details/28ba5f27e473420c,"5' 7""",205 lbs.,--,Orthodox,18,6,0,0,2.57,60%,8.14,42%,0.00,0%,0%,0.0
Cezar,Ferreira,Mutante,http://ufcstats.com/fighter-details/dbc17725b887860a,"6' 1""",185 lbs.,"78.0""",Southpaw,13,8,0,0,1.90,42%,2.44,53%,2.69,53%,84%,0.5
Diego,Ferreira,,http://ufcstats.com/fighter-details/f53d4f21d1b5f2dc,"5' 9""",155 lbs.,"74.0""",Orthodox,17,2,0,0,5.07,36%,3.11,61%,1.04,27%,70%,1.0
Scott,Ferrozzo,The Pitbull,http://ufcstats.com/fighter-details/977081bc01197656,"5' 11""",323 lbs.,--,Orthodox,4,2,0,0,0.00,0%,0.00,0%,0.00,0%,0%,0.0
Timo,Feucht,,http://ufcstats.com/fighter-details/8c21eb9fd7c4c203,"6' 3""",205 lbs.,"79.0""",Orthodox,8,1,0,0,0.00,0%,0.00,0%,0.00,0%,0%,0.0
Drew,Fickett,The Master,http://ufcstats.com/fighter-details/d814f5192e58fb2f,"5' 10""",155 lbs.,"70.0""",Orthodox,42,21,0,0,2.33,41%,2.29,57%,1.30,35%,30%,2.2
Scott,Fiedler,,http://ufcstats.com/fighter-details/0ec821423baa26bd,"6' 4""",235 lbs.,--,Orthodox,0,1,0,0,0.00,0%,0.00,0%,0.00,0%,0%,0.0
Ron,Fields,Killing,http://ufcstats.com/fighter-details/6e380a4d73ab4f0e,"6' 2""",200 lbs.,--,Orthodox,28,32,1,0,0.33,33%,2.64,11%,0.00,0%,0%,0.0
Deiveson,Figueiredo,Deus da Guerra,http://ufcstats.com/fighter-details/aa72b0f831d0bfe5,"5' 5""",125 lbs.,"68.0""",Orthodox,20,1,1,1,3.38,56%,3.35,50%,1.57,50%,61%,2.4
Anthony,Figueroa,,http://ufcstats.com/fighter-details/daff32bc96d1eabf,"5' 4""",135 lbs.,--,Orthodox,11,8,1,0,2.37,48%,3.77,49%,0.00,0%,58%,0.0
Edwin,Figueroa,El Feroz,http://ufcstats.com/fighter-details/bbfca6d5c27d9cd8,"5' 7""",135 lbs.,"69.0""",Orthodox,9,5,0,0,2.57,39%,3.06,51%,0.20,100%,37%,0.6
Paulo,Filho,,http://ufcstats.com/fighter-details/2abdead94ce73552,"5' 8""",185 lbs.,--,Southpaw,23,6,3,0,1.86,48%,1.67,66%,2.40,32%,42%,1.6
Andre,Fili,Touchy,http://ufcstats.com/fighter-details/8fd808923cffff82,"5' 11""",145 lbs.,"74.0""",Orthodox,21,8,0,0,3.73,36%,3.90,52%,2.50,49%,64%,0.2
Mirko,Filipovic,Cro Cop,http://ufcstats.com/fighter-details/c32fb8c0f6471a4d,"6' 2""",230 lbs.,"73.0""",Southpaw,35,11,2,0,2.11,50%,1.89,63%,0.19,40%,78%,0.3
Brady,Fink,,http://ufcstats.com/fighter-details/997b4f52f76a0b53,"6' 0""",183 lbs.,--,Orthodox,2,3,0,0,1.69,41%,1.69,61%,3.63,25%,0%,3.6
Jesse,Finney,,http://ufcstats.com/fighter-details/0496cdac0bc9edd8,"6' 0""",170 lbs.,--,,5,1,0,0,0.00,0%,0.00,0%,0.00,0%,0%,0.0
Jan,Finney,Cuddles,http://ufcstats.com/fighter-details/3317823959d32a05,"5' 8""",135 lbs.,--,Orthodox,11,12,0,0,2.16,28%,8.75,42%,0.77,11%,25%,0.0
Luigi,Fioravanti,,http://ufcstats.com/fighter-details/9583662df31d943f,"5' 8""",170 lbs.,"70.0""",Orthodox,26,15,0,0,2.23,42%,2.21,69%,3.76,63%,67%,0.9
Luiz,Firmino,Buscape,http://ufcstats.com/fighter-details/16d09e800ad7ec79,"5' 6""",154 lbs.,--,Orthodox,19,8,0,0,1.23,50%,1.22,51%,3.86,45%,20%,0.9
Spencer,Fisher,The King,http://ufcstats.com/fighter-details/f34312c2ccfa0e00,"5' 7""",155 lbs.,"68.0""",Southpaw,24,9,0,0,3.17,43%,3.03,64%,0.67,30%,60%,0.8
Chris,Fishgold,,http://ufcstats.com/fighter-details/bebb4ae55ac2bf6f,"5' 8""",145 lbs.,"68.0""",Orthodox,18,4,1,0,2.01,32%,2.70,46%,2.59,46%,44%,1.3
Bryanna,Fissori,,http://ufcstats.com/fighter-details/5517bd590dbbe1f8,"5' 4""",145 lbs.,--,,2,4,0,0,1.40,46%,1.20,57%,2.00,25%,50%,0.0
Jon,Fitch,,http://ufcstats.com/fighter-details/6f018c039b4d5d80,"6' 0""",170 lbs.,"74.0""",Orthodox,30,7,1,0,2.61,50%,1.65,54%,3.60,51%,56%,0.8
Rafael,Fiziev,Ataman,http://ufcstats.com/fighter-details/c814b4c899793af6,"5' 8""",155 lbs.,"71.0""",Switch,9,1,0,0,4.67,57%,4.17,55%,0.84,50%,100%,0.0
Colin,Fletcher,The Freakshow,http://ufcstats.com/fighter-details/7d09200f6a77b20e,"6' 2""",155 lbs.,--,Orthodox,14,8,0,0,3.10,34%,2.97,62%,0.00,0%,27%,0.0
Jimmy,Flick,The Brick,http://ufcstats.com/fighter-details/09e62c450e754913,"5' 7""",125 lbs.,"68.0""",Orthodox,15,5,0,0,2.04,64%,1.28,61%,2.26,66%,0%,7.9
Luke,Flores,,http://ufcstats.com/fighter-details/b5f44dcb863f595b,"6' 0""",155 lbs.,"73.0""",Southpaw,9,2,0,0,1.56,44%,1.88,60%,0.00,0%,40%,1.2
Ty,Flores,Big Medicine,http://ufcstats.com/fighter-details/4bb0f74d5e26f89a,"6' 3""",205 lbs.,"73.0""",Switch,7,3,0,0,2.00,37%,7.80,25%,1.00,9%,0%,0.0
Alejandro,Flores,El Gallito,http://ufcstats.com/fighter-details/d23d5960ac5e117c,"5' 10""",145 lbs.,"73.0""",Orthodox,17,3,0,0,3.66,40%,2.02,54%,0.00,0%,0%,0.0
Kenny,Florian,KenFlo,http://ufcstats.com/fighter-details/cb139171ed1b69fe,"5' 10""",145 lbs.,"74.0""",Southpaw,14,6,0,0,2.41,40%,1.85,63%,2.22,33%,60%,1.3
Cody,Floyd,,http://ufcstats.com/fighter-details/8164250600b7c91b,--,--,--,,2,0,0,0,0.00,0%,0.00,0%,0.00,0%,0%,0.0
Bobby,Flynn,,http://ufcstats.com/fighter-details/c97fc5fbf7d32b8a,--,170 lbs.,--,,6,4,0,0,0.38,25%,0.77,0%,0.00,0%,0%,0.0
Caros,Fodor,The Future,http://ufcstats.com/fighter-details/01d2ed8c502e3828,"5' 9""",155 lbs.,"74.0""",Orthodox,11,6,0,0,2.76,54%,2.83,54%,2.10,25%,50%,0.0
Mal,Foki,Twin Tiger,http://ufcstats.com/fighter-details/fa534853eb195270,"5' 7""",220 lbs.,--,Orthodox,5,5,0,0,2.86,14%,14.29,54%,0.00,0%,0%,0.0
Matt,Foki,Twin Tiger,http://ufcstats.com/fighter-details/5de61b03868035ff,"5' 7""",220 lbs.,--,Orthodox,5,4,0,0,0.00,0%,3.37,56%,0.00,0%,0%,0.0
AJ,Fonseca,,http://ufcstats.com/fighter-details/0adf1aacda5e26ac,"5' 4""",145 lbs.,--,,5,4,0,0,0.00,0%,0.00,0%,0.00,0%,0%,0.0
Rob,Font,,http://ufcstats.com/fighter-details/05339613bf8e9808,"5' 8""",135 lbs.,"71.0""",Orthodox,17,4,0,0,5.11,41%,3.89,63%,1.25,36%,50%,0.8
Claudionor,Fontinelle,,http://ufcstats.com/fighter-details/7a82635ffa9b59fe,"5' 5""",185 lbs.,--,Orthodox,10,15,1,0,2.62,42%,10.25,28%,0.00,0%,0%,0.0
Jesse,Forbes,Kid Hercules,http://ufcstats.com/fighter-details/947eccadb72f4f6f,"6' 2""",185 lbs.,"75.0""",Southpaw,15,5,0,0,2.11,24%,4.06,53%,1.79,75%,66%,1.2
Sterling,Ford,,http://ufcstats.com/fighter-details/a71ce6ff0b4a9dbb,"5' 10""",155 lbs.,--,,15,7,0,0,0.00,0%,0.00,0%,0.00,0%,0%,0.0
Codale,Ford,Crunch Time,http://ufcstats.com/fighter-details/5340123d826ceadb,"5' 9""",170 lbs.,--,,11,9,0,0,0.00,0%,0.00,0%,0.00,0%,0%,0.0
Jussier,Formiga,,http://ufcstats.com/fighter-details/b102c26727306ab6,"5' 5""",125 lbs.,"67.0""",Orthodox,23,8,0,0,1.42,39%,2.34,64%,1.82,35%,87%,0.6
Renee,Forte,,http://ufcstats.com/fighter-details/44bc27bfa76dcd9e,"5' 7""",155 lbs.,"71.0""",Orthodox,8,4,0,0,2.08,32%,2.12,63%,2.32,58%,66%,0.0
Marcel,Fortuna,,http://ufcstats.com/fighter-details/d761b3766e38c5db,"6' 1""",205 lbs.,"74.0""",Orthodox,9,3,0,0,3.83,46%,4.52,64%,0.45,8%,75%,0.5
Brian,Foster,The Foster Boy,http://ufcstats.com/fighter-details/3dc3022232b79c7a,"5' 9""",170 lbs.,"71.0""",Orthodox,27,10,0,0,3.30,39%,1.63,65%,3.67,60%,37%,1.8
