fight date,fight weightclass,win method,rounds,time,Winner,KD W,TD succeeded W,TD attempted W,TD % W,sub attempts W,pass W,str landed W,str total W,sig str landed W,sig str total W,sig str % W,dist str landed W,dist str total W,clinch str landed W,clinch str total W,ground str landed W,ground str total W,Loser,KD L,TD succeeded L,TD attempted L,TD % L,sub attempts L,pass L,str landed L,str total L,sig str landed L,sig str total L,sig str % L,dist str landed L,dist str total L,clinch str landed L,clinch str total L,ground str landed L,ground str total L
"May 31, 2014",Welterweight,U-DEC,3,5:00,Gasan Umalatov,0,1 , 7,14,1,0,48 , 119,42 , 110,38,27 , 92,15 , 18,0 , 0,Paulo Thiago,0,1 , 7,14,1,0,46 , 85,24 , 62,38,21 , 58,3 , 4,0 , 0
"May 31, 2014",Featherweight,KO/TKO,2,4:52,Edimilson Souza,0,0 , 0,--,0,0,79 , 172,79 , 170,46,72 , 160,7 , 10,0 , 0,Mark Eddiva,0,0 , 2,0,0,0,57 , 135,54 , 131,41,47 , 121,2 , 3,5 , 7
"May 31, 2014",Middleweight,SUB,2,1:06,Ricardo Abreu,2,0 , 0,--,0,1,43 , 111,33 , 101,32,20 , 83,4 , 6,9 , 12,Wagner Silva,0,0 , 1,0,0,0,20 , 56,17 , 52,32,17 , 52,0 , 0,0 , 0
"May 31, 2014",Heavyweight,KO/TKO,1,0:20,Marcos Rogerio de Lima,1,0 , 0,--,0,0,7 , 10,7 , 10,70,1 , 2,4 , 5,2 , 3,Richardson Moreira,0,0 , 0,--,0,0,4 , 5,3 , 4,75,0 , 0,3 , 4,0 , 0
"May 31, 2014",Bantamweight,KO/TKO,1,2:47,Pedro Munhoz,0,2 , 2,100,2,1,27 , 46,24 , 43,55,16 , 35,2 , 2,6 , 6,Matt Hobar,0,0 , 0,--,0,0,7 , 27,7 , 27,25,5 , 25,2 , 2,0 , 0
"May 31, 2014",Middleweight,SUB,1,3:57,Gegard Mousasi,0,0 , 6,0,0,2,3 , 9,3 , 9,33,3 , 9,0 , 0,0 , 0,Mark Munoz,0,0 , 0,--,0,0,30 , 47,18 , 29,62,7 , 11,2 , 2,9 , 16
"May 31, 2014",Middleweight,U-DEC,3,5:00,CB Dollaway,0,1 , 4,25,3,0,41 , 100,29 , 86,33,28 , 83,1 , 3,0 , 0,Francis Carmont,1,3 , 4,75,1,1,64 , 109,44 , 79,55,29 , 60,10 , 10,5 , 9
"May 31, 2014",Middleweight,S-DEC,3,5:00,Sean Strickland,0,0 , 1,0,1,0,44 , 187,44 , 187,23,43 , 182,1 , 3,0 , 2,Luke Barnatt,0,1 , 3,33,0,0,49 , 166,48 , 161,29,45 , 154,2 , 3,1 , 4
"May 31, 2014",Featherweight,SUB,1,4:15,Niklas Backstrom,0,2 , 7,28,0,2,11 , 16,7 , 11,63,2 , 6,3 , 3,2 , 2,Tom Niinimaki,0,0 , 0,--,2,0,6 , 13,5 , 12,41,2 , 6,1 , 2,2 , 4
"May 31, 2014",Lightweight,U-DEC,3,5:00,Nick Hein,0,2 , 6,33,2,0,87 , 148,50 , 105,47,49 , 103,1 , 2,0 , 0,Drew Dober,0,0 , 4,0,0,0,97 , 178,49 , 127,38,37 , 115,7 , 7,5 , 5
"May 31, 2014",Middleweight,SUB,2,4:59,Magnus Cedenblad,0,3 , 5,60,3,1,58 , 83,17 , 31,54,8 , 20,7 , 8,2 , 3,Krzysztof Jotko,0,0 , 2,0,0,0,63 , 77,15 , 25,60,10 , 20,5 , 5,0 , 0
"May 31, 2014",Bantamweight,KO/TKO,1,0:25,Iuri Alcantara,0,0 , 0,--,0,0,4 , 4,4 , 4,100,4 , 4,0 , 0,0 , 0,Vaughan Lee,1,0 , 0,--,0,0,5 , 10,5 , 10,50,2 , 6,0 , 0,3 , 4
"May 31, 2014",Welterweight,U-DEC,3,5:00,Peter Sobotta,0,3 , 5,60,3,0,121 , 180,47 , 101,46,38 , 92,1 , 1,8 , 8,Pawel Pawlak,0,0 , 0,--,0,0,65 , 128,21 , 84,25,21 , 84,0 , 0,0 , 0
"May 31, 2014",Featherweight,U-DEC,3,5:00,Maximo Blanco,0,1 , 5,20,1,0,78 , 150,44 , 116,37,40 , 112,1 , 1,3 , 3,Andy Ogle,1,1 , 2,50,1,0,117 , 184,60 , 117,51,54 , 111,5 , 5,1 , 1
"May 31, 2014",Heavyweight,U-DEC,3,5:00,Ruslan Magomedov,0,1 , 9,11,0,0,46 , 120,26 , 84,30,14 , 65,7 , 11,5 , 8,Viktor Pesta,0,0 , 0,--,1,0,51 , 121,47 , 117,40,45 , 114,1 , 2,1 , 1
"May 24, 2014",Bantamweight,KO/TKO,5,2:26,TJ Dillashaw,0,0 , 0,--,0,2,68 , 277,64 , 273,23,61 , 270,3 , 3,0 , 0,Renan Barao,2,0 , 3,0,0,0,169 , 344,140 , 309,45,120 , 277,1 , 2,19 , 30
"May 24, 2014",Light Heavyweight,SUB,3,3:53,Daniel Cormier,0,3 , 3,100,3,2,131 , 173,50 , 80,62,4 , 17,0 , 0,46 , 63,Dan Henderson,0,0 , 1,0,0,0,12 , 25,6 , 18,33,3 , 13,2 , 3,1 , 2
"May 24, 2014",Welterweight,KO/TKO,3,3:06,Robbie Lawler,1,0 , 1,0,0,0,72 , 159,68 , 155,43,47 , 122,9 , 14,12 , 19,Jake Ellenberger,0,2 , 3,66,2,0,30 , 90,29 , 89,32,19 , 77,8 , 9,2 , 3
"May 24, 2014",Bantamweight,U-DEC,3,5:00,Takeya Mizugaki,1,0 , 3,0,0,0,67 , 179,35 , 135,25,18 , 101,0 , 2,17 , 32,Francisco Rivera,0,3 , 4,75,3,1,61 , 124,41 , 104,39,34 , 95,5 , 6,2 , 3
"May 24, 2014",Lightweight,KO/TKO,1,5:00,James Krause,0,1 , 1,100,0,0,9 , 33,7 , 30,23,3 , 19,2 , 7,2 , 4,Jamie Varner,0,0 , 0,--,1,0,32 , 66,22 , 51,43,18 , 40,1 , 5,3 , 6
"May 24, 2014",Lightweight,U-DEC,3,5:00,Michael Chiesa,0,2 , 7,28,2,0,121 , 208,19 , 70,27,10 , 48,1 , 1,8 , 21,Francisco Trinaldo,0,0 , 0,--,0,1,23 , 44,13 , 34,38,11 , 32,2 , 2,0 , 0
"May 24, 2014",Lightweight,KO/TKO,1,4:06,Tony Ferguson,1,1 , 2,50,1,1,40 , 69,38 , 67,56,37 , 66,1 , 1,0 , 0,Katsunori Kikuno,0,0 , 0,--,0,0,23 , 46,22 , 44,50,22 , 44,0 , 0,0 , 0
"May 24, 2014",Bantamweight,U-DEC,3,5:00,Chris Holdsworth,0,4 , 6,66,4,2,140 , 225,26 , 88,29,24 , 85,1 , 1,1 , 2,Chico Camus,0,0 , 0,--,0,0,33 , 67,25 , 59,42,25 , 58,0 , 0,0 , 1
"May 24, 2014",Lightweight,SUB,2,0:57,Mitch Clarke,0,1 , 1,100,0,1,31 , 40,13 , 19,68,6 , 8,0 , 0,7 , 11,Al Iaquinta,0,0 , 0,--,1,2,20 , 34,8 , 21,38,8 , 20,0 , 0,0 , 1
"May 24, 2014",Lightweight,U-DEC,3,5:00,Vinc Pichel,0,0 , 0,--,8,0,30 , 84,24 , 77,31,20 , 71,3 , 5,1 , 1,Anthony Njokuani,0,8 , 11,72,0,0,98 , 159,57 , 113,50,13 , 57,25 , 31,19 , 25
"May 24, 2014",Featherweight,U-DEC,3,5:00,Sam Sicilia,0,5 , 8,62,5,1,95 , 129,37 , 68,54,12 , 31,4 , 6,21 , 31,Aaron Phillips,0,0 , 0,--,0,1,109 , 137,18 , 40,45,9 , 26,3 , 6,6 , 8
"May 24, 2014",Welterweight,S-DEC,3,5:00,Li Jingliang,0,3 , 8,37,2,0,69 , 152,41 , 121,33,28 , 100,7 , 12,6 , 9,David Michaud,0,2 , 6,33,3,2,84 , 180,61 , 156,39,38 , 116,7 , 13,16 , 27
"May 10, 2014",Welterweight,KO/TKO,3,2:11,Matt Brown,0,5 , 5,100,5,4,161 , 213,118 , 166,71,44 , 70,37 , 48,37 , 48,Erick Silva,1,0 , 3,0,0,1,39 , 71,25 , 54,46,13 , 41,3 , 4,9 , 9
"May 10, 2014",Middleweight,KO/TKO,1,3:47,Constantinos Philippou,1,0 , 0,--,0,0,31 , 63,15 , 44,34,11 , 39,3 , 4,1 , 1,Lorenz Larkin,0,0 , 0,--,0,0,19 , 34,16 , 30,53,11 , 23,5 , 7,0 , 0
"May 10, 2014",Lightweight,KO/TKO,1,3:21,Daron Cruickshank,0,0 , 0,--,0,0,6 , 21,6 , 21,28,6 , 21,0 , 0,0 , 0,Erik Koch,1,0 , 0,--,0,0,26 , 47,24 , 45,53,6 , 22,0 , 0,18 , 23
"May 10, 2014",Welterweight,U-DEC,3,5:00,Neil Magny,0,4 , 9,44,4,0,52 , 105,29 , 77,37,21 , 64,7 , 11,1 , 2,Tim Means,0,3 , 4,75,3,1,53 , 89,30 , 66,45,15 , 46,8 , 10,7 , 10
"May 10, 2014",Heavyweight,KO/TKO,1,2:20,Soa Palelei,0,1 , 1,100,1,0,19 , 21,5 , 7,71,0 , 1,0 , 0,5 , 6,Ruan Potts,0,0 , 0,--,0,2,5 , 8,0 , 3,0,0 , 3,0 , 0,0 , 0
"May 10, 2014",Flyweight,S-DEC,3,5:00,Chris Cariaso,0,2 , 2,100,2,4,86 , 149,64 , 124,51,40 , 86,23 , 34,1 , 4,Louis Smolka,0,1 , 10,10,1,0,79 , 135,42 , 97,43,18 , 60,18 , 28,6 , 9
"May 10, 2014",Middleweight,U-DEC,3,5:00,Ed Herman,0,1 , 4,25,1,0,78 , 117,51 , 87,58,24 , 51,21 , 29,6 , 7,Rafael Natal,0,1 , 6,16,1,0,71 , 114,35 , 73,47,19 , 46,8 , 11,8 , 16
"May 10, 2014",Flyweight,U-DEC,3,5:00,Kyoji Horiguchi,1,2 , 2,100,2,0,82 , 169,65 , 147,44,38 , 105,3 , 4,24 , 38,Darrell Montague,0,1 , 2,50,1,2,35 , 114,26 , 105,24,25 , 101,1 , 3,0 , 1
"May 10, 2014",Welterweight,U-DEC,3,5:00,Zak Cummings,0,1 , 9,11,3,1,44 , 59,23 , 38,60,8 , 23,0 , 0,15 , 15,Yan Cabral,0,3 , 3,100,1,2,50 , 108,28 , 83,33,12 , 53,3 , 5,13 , 25
"May 10, 2014",Bantamweight,KO/TKO,1,4:37,Johnny Eduardo,0,0 , 0,--,0,0,6 , 56,6 , 56,10,6 , 56,0 , 0,0 , 0,Eddie Wineland,1,0 , 3,0,0,0,11 , 20,11 , 20,55,10 , 19,1 , 1,0 , 0
"May 10, 2014",Featherweight,U-DEC,3,5:00,Nik Lentz,0,1 , 2,50,4,0,60 , 86,28 , 52,53,10 , 28,18 , 22,0 , 2,Manvel Gamburyan,0,4 , 16,25,1,1,90 , 141,52 , 99,52,20 , 55,25 , 34,7 , 10
"May 10, 2014",Lightweight,KO/TKO,1,2:41,Justin Salas,1,0 , 6,0,0,0,22 , 28,20 , 26,76,7 , 12,7 , 8,6 , 6,Ben Wall,0,0 , 0,--,0,0,5 , 15,4 , 14,28,1 , 11,3 , 3,0 , 0
"May 10, 2014",Welterweight,KO/TKO,1,3:56,Albert Tumenov,0,0 , 5,0,0,0,2 , 10,2 , 10,20,2 , 10,0 , 0,0 , 0,Anthony Lapsley,2,0 , 0,--,0,0,6 , 21,6 , 21,28,5 , 18,1 , 3,0 , 0
"April 26, 2014",Light Heavyweight,U-DEC,5,5:00,Jon Jones,0,3 , 6,50,3,2,158 , 256,138 , 236,58,99 , 182,37 , 49,2 , 5,Glover Teixeira,0,0 , 5,0,0,0,65 , 204,53 , 192,27,30 , 135,23 , 57,0 , 0
"April 26, 2014",Light Heavyweight,U-DEC,3,5:00,Anthony Johnson,0,0 , 8,0,0,0,27 , 133,21 , 127,16,16 , 121,3 , 4,2 , 2,Phil Davis,0,0 , 1,0,0,0,47 , 134,45 , 132,34,39 , 121,3 , 6,3 , 5
"April 26, 2014",Middleweight,SUB,1,2:08,Luke Rockhold,0,0 , 0,--,0,2,9 , 9,4 , 4,100,1 , 1,0 , 0,3 , 3,Tim Boetsch,0,0 , 1,0,0,0,1 , 2,1 , 2,50,1 , 2,0 , 0,0 , 0
"April 26, 2014",Lightweight,SUB,1,3:18,Jim Miller,0,0 , 1,0,0,1,6 , 20,5 , 19,26,4 , 17,1 , 2,0 , 0,Yancy Medeiros,0,0 , 0,--,0,0,9 , 27,9 , 27,33,8 , 26,1 , 1,0 , 0
"April 26, 2014",Featherweight,SUB,3,3:39,Max Holloway,0,0 , 0,--,0,2,57 , 161,47 , 149,31,30 , 121,17 , 28,0 , 0,Andre Fili,0,3 , 12,25,3,0,46 , 141,44 , 139,31,40 , 129,4 , 10,0 , 0
"April 26, 2014",Flyweight,SUB,1,4:08,Joseph Benavidez,0,0 , 0,--,0,1,14 , 28,9 , 23,39,9 , 22,0 , 1,0 , 0,Tim Elliott,0,3 , 3,100,3,0,27 , 35,16 , 21,76,13 , 17,3 , 4,0 , 0
"April 26, 2014",Lightweight,U-DEC,3,5:00,Takanori Gomi,0,0 , 0,--,0,0,153 , 263,130 , 240,54,119 , 229,11 , 11,0 , 0,Isaac Vallie-Flagg,0,1 , 2,50,1,0,211 , 322,107 , 217,49,96 , 204,8 , 10,3 , 3
"April 26, 2014",Women's Bantamweight,U-DEC,3,5:00,Bethe Correia,0,1 , 6,16,0,0,70 , 148,54 , 130,41,43 , 116,11 , 14,0 , 0,Jessamyn Duke,0,0 , 0,--,1,0,118 , 216,91 , 186,48,88 , 182,3 , 4,0 , 0
"April 26, 2014",Lightweight,KO/TKO,2,0:21,Danny Castillo,1,0 , 3,0,0,0,20 , 25,16 , 21,76,8 , 13,8 , 8,0 , 0,Charlie Brenneman,0,2 , 4,50,2,0,35 , 44,13 , 21,61,5 , 12,1 , 2,7 , 7
"April 26, 2014",Bantamweight,KO/TKO,2,1:51,Chris Beal,1,0 , 0,--,0,0,19 , 50,19 , 49,38,8 , 30,11 , 19,0 , 0,Patrick Williams,0,2 , 3,66,2,0,15 , 37,14 , 35,40,11 , 28,3 , 6,0 , 1
"April 19, 2014",Heavyweight,U-DEC,5,5:00,Fabricio Werdum,0,2 , 6,33,2,0,171 , 251,121 , 196,61,113 , 186,6 , 8,2 , 2,Travis Browne,0,0 , 1,0,0,0,77 , 173,60 , 156,38,48 , 143,3 , 4,9 , 9
"April 19, 2014",Women's Bantamweight,U-DEC,3,5:00,Miesha Tate,0,1 , 7,14,1,2,82 , 124,27 , 57,47,9 , 36,3 , 6,15 , 15,Liz Carmouche,0,5 , 7,71,5,0,75 , 95,18 , 34,52,7 , 23,7 , 7,4 , 4
"April 19, 2014",Lightweight,SUB,1,3:15,Donald Cerrone,1,0 , 1,0,0,2,11 , 20,11 , 20,55,11 , 20,0 , 0,0 , 0,Edson Barboza,0,0 , 0,--,0,0,28 , 54,28 , 54,51,28 , 54,0 , 0,0 , 0
"April 19, 2014",Middleweight,U-DEC,3,5:00,Yoel Romero,0,0 , 3,0,7,0,35 , 87,21 , 70,30,16 , 63,5 , 7,0 , 0,Brad Tavares,0,7 , 12,58,0,0,63 , 81,31 , 48,64,20 , 34,10 , 13,1 , 1
"April 19, 2014",Lightweight,U-DEC,3,5:00,Khabib Nurmagomedov,0,0 , 1,0,6,0,40 , 76,20 , 56,35,18 , 52,1 , 3,1 , 1,Rafael Dos Anjos,0,6 , 12,50,0,0,72 , 135,36 , 97,37,14 , 72,4 , 4,18 , 21
"April 19, 2014",Welterweight,U-DEC,3,5:00,Thiago Alves,0,0 , 1,0,0,0,120 , 240,116 , 236,49,106 , 220,10 , 16,0 , 0,Seth Baczynski,0,0 , 8,0,0,0,91 , 336,90 , 335,26,87 , 328,3 , 7,0 , 0
"April 19, 2014",Lightweight,U-DEC,3,5:00,Jorge Masvidal,0,1 , 1,100,1,0,105 , 132,69 , 95,72,50 , 73,18 , 21,1 , 1,Pat Healy,0,2 , 14,14,2,0,84 , 155,32 , 100,32,20 , 82,12 , 18,0 , 0
"April 19, 2014",Featherweight,KO/TKO,1,1:28,Alex White,0,0 , 0,--,0,0,10 , 23,10 , 23,43,10 , 23,0 , 0,0 , 0,Estevan Payan,1,0 , 0,--,0,0,20 , 30,20 , 30,66,14 , 24,0 , 0,6 , 6
"April 19, 2014",Middleweight,KO/TKO,1,0:44,Caio Magalhaes,1,0 , 0,--,0,0,18 , 28,16 , 26,61,7 , 15,4 , 6,5 , 5,Luke Zachrich,0,0 , 0,--,0,0,3 , 11,3 , 11,27,3 , 10,0 , 1,0 , 0
"April 19, 2014",Welterweight,S-DEC,3,5:00,Jordan Mein,0,4 , 4,100,4,0,62 , 102,46 , 84,54,37 , 72,1 , 1,8 , 11,Hernani Perpetuo,0,0 , 1,0,0,1,26 , 99,21 , 93,22,20 , 91,0 , 0,1 , 2
"April 19, 2014",Flyweight,S-DEC,3,5:00,Dustin Ortiz,0,2 , 4,50,2,0,107 , 144,46 , 80,57,12 , 39,22 , 27,12 , 14,Ray Borg,0,5 , 8,62,5,2,21 , 37,12 , 27,44,5 , 14,2 , 7,5 , 6
"April 19, 2014",Featherweight,M-DEC,3,5:00,Mirsad Bektic,0,2 , 4,50,2,0,80 , 148,27 , 90,30,18 , 77,2 , 4,7 , 9,Chas Skelly,0,0 , 4,0,0,0,32 , 101,19 , 85,22,10 , 73,6 , 9,3 , 3
"April 19, 2014",Heavyweight,KO/TKO,1,4:23,Derrick Lewis,0,1 , 1,100,1,0,26 , 31,22 , 27,81,0 , 0,2 , 2,20 , 25,Jack May,0,1 , 3,33,1,0,23 , 24,5 , 6,83,2 , 3,0 , 0,3 , 3
"April 16, 2014",Middleweight,U-DEC,5,5:00,Tim Kennedy,0,0 , 0,--,5,0,53 , 151,40 , 137,29,38 , 135,2 , 2,0 , 0,Michael Bisping,0,5 , 11,45,0,0,76 , 141,51 , 106,48,36 , 82,6 , 7,9 , 17
"April 16, 2014",Welterweight,U-DEC,3,5:00,Patrick Cote,0,3 , 9,33,3,0,127 , 162,33 , 61,54,6 , 23,5 , 12,22 , 26,Kyle Noke,0,0 , 0,--,0,0,67 , 103,50 , 85,58,33 , 62,8 , 13,9 , 10
"April 16, 2014",Middleweight,KO/TKO,2,4:41,Elias Theodorou,0,2 , 4,50,3,0,18 , 37,13 , 31,41,7 , 22,6 , 9,0 , 0,Sheldon Westcott,0,3 , 3,100,2,0,98 , 132,73 , 103,70,21 , 38,11 , 13,41 , 52
"April 16, 2014",Welterweight,S-DEC,3,5:00,Chad Laprise,0,0 , 0,--,0,0,72 , 175,71 , 174,40,64 , 161,6 , 12,1 , 1,Olivier Aubin-Mercier,0,2 , 9,22,2,0,46 , 117,45 , 116,38,41 , 111,4 , 5,0 , 0
"April 16, 2014",Featherweight,KO/TKO,2,0:42,Dustin Poirier,1,0 , 1,0,0,1,46 , 90,45 , 89,50,31 , 73,12 , 14,2 , 2,Akira Corassani,0,0 , 1,0,0,0,24 , 66,24 , 66,36,21 , 61,3 , 5,0 , 0
"April 16, 2014",Welterweight,KO/TKO,1,0:30,KJ Noons,0,0 , 0,--,0,0,5 , 8,5 , 8,62,5 , 8,0 , 0,0 , 0,Sam Stout,1,0 , 0,--,0,0,7 , 11,7 , 11,63,5 , 8,0 , 0,2 , 3
"April 16, 2014",Women's Bantamweight,U-DEC,3,5:00,Sarah Kaufman,0,1 , 1,100,1,0,232 , 403,202 , 370,54,112 , 259,84 , 105,6 , 6,Leslie Smith,0,0 , 5,0,0,0,100 , 265,79 , 243,32,53 , 202,26 , 41,0 , 0
"April 16, 2014",Light Heavyweight,KO/TKO,1,4:27,Ryan Jimmo,1,1 , 1,100,1,0,29 , 44,20 , 32,62,7 , 16,10 , 13,3 , 3,Sean O'Connell,0,0 , 1,0,0,0,41 , 56,15 , 25,60,5 , 14,10 , 11,0 , 0
"April 16, 2014",Bantamweight,U-DEC,3,5:00,George Roop,0,2 , 2,100,2,0,74 , 135,53 , 109,48,15 , 51,3 , 10,35 , 48,Dustin Kimura,0,3 , 6,50,3,0,19 , 45,7 , 31,22,2 , 22,3 , 5,2 , 4
"April 16, 2014",Lightweight,S-DEC,3,5:00,Mark Bocek,0,3 , 13,23,3,0,108 , 209,70 , 171,40,31 , 121,39 , 50,0 , 0,Mike de la Torre,0,1 , 2,50,1,0,144 , 270,57 , 177,32,38 , 157,18 , 19,1 , 1
"April 16, 2014",Middleweight,U-DEC,3,5:00,Nordine Taleb,0,4 , 4,100,4,0,131 , 161,48 , 75,64,9 , 26,9 , 9,30 , 40,Vik Grujic,0,0 , 1,0,0,0,44 , 72,4 , 32,12,2 , 29,2 , 3,0 , 0
"April 16, 2014",Welterweight,U-DEC,3,5:00,Richard Walsh,0,5 , 9,55,5,0,153 , 212,71 , 122,58,16 , 52,39 , 53,16 , 17,Chris Indich,0,0 , 1,0,0,2,27 , 65,12 , 49,24,9 , 39,3 , 10,0 , 0
"April 16, 2014",Bantamweight,U-DEC,3,5:00,Mitch Gagnon,0,2 , 3,66,2,5,93 , 144,47 , 98,47,27 , 72,11 , 14,9 , 12,Tim Gorman,0,0 , 10,0,0,0,50 , 106,15 , 69,21,8 , 53,7 , 13,0 , 3
"April 11, 2014",Heavyweight,KO/TKO,1,3:37,Roy Nelson,0,0 , 0,--,0,0,12 , 37,12 , 37,32,12 , 37,0 , 0,0 , 0,Antonio Rodrigo Nogueira,2,0 , 0,--,0,0,20 , 36,19 , 35,54,18 , 34,0 , 0,1 , 1
"April 11, 2014",Featherweight,U-DEC,3,5:00,Clay Guida,1,3 , 10,30,3,0,92 , 113,47 , 68,69,12 , 32,17 , 17,18 , 19,Tatsuya Kawajiri,0,1 , 5,20,1,1,36 , 68,19 , 51,37,12 , 43,7 , 8,0 , 0
"April 11, 2014",Welterweight,U-DEC,3,5:00,Ryan LaFlare,1,1 , 2,50,4,0,73 , 92,35 , 53,66,25 , 38,9 , 14,1 , 1,John Howard,0,4 , 7,57,1,0,97 , 135,64 , 97,65,28 , 56,20 , 24,16 , 17
"April 11, 2014",Lightweight,KO/TKO,1,4:20,Ramsey Nijem,2,1 , 1,100,1,1,92 , 121,34 , 51,66,15 , 28,0 , 1,19 , 22,Beneil Dariush,0,0 , 1,0,0,0,14 , 25,9 , 20,45,6 , 14,3 , 6,0 , 0
"April 11, 2014",Heavyweight,U-DEC,3,5:00,Jared Rosholt,0,3 , 5,60,3,0,124 , 151,34 , 51,66,4 , 14,0 , 1,30 , 36,Daniel Omielanczuk,0,0 , 0,--,0,0,41 , 50,10 , 15,66,7 , 11,1 , 1,2 , 3
"April 11, 2014",Middleweight,KO/TKO,1,0:45,Thales Leites,1,0 , 0,--,0,0,9 , 12,5 , 8,62,3 , 6,0 , 0,2 , 2,Trevor Smith,0,0 , 0,--,0,0,3 , 10,3 , 10,30,3 , 10,0 , 0,0 , 0
"April 11, 2014",Featherweight,S-DEC,3,5:00,Jim Alers,0,1 , 3,33,2,0,69 , 112,58 , 101,57,26 , 58,22 , 27,10 , 16,Alan Omer,1,2 , 5,40,1,0,97 , 163,36 , 93,38,14 , 57,12 , 22,10 , 14
"April 11, 2014",Bantamweight,CNC,1,0:39,Rani Yahya,0,0 , 1,0,0,0,3 , 8,3 , 8,37,3 , 8,0 , 0,0 , 0,Johnny Bedford,0,0 , 0,--,0,0,4 , 6,4 , 6,66,2 , 4,0 , 0,2 , 2
"March 23, 2014",Light Heavyweight,KO/TKO,3,1:31,Dan Henderson,2,1 , 2,50,0,0,79 , 128,48 , 96,50,31 , 71,4 , 5,13 , 20,Mauricio Rua,1,0 , 2,0,1,0,32 , 70,23 , 60,38,14 , 46,5 , 10,4 , 4
"March 23, 2014",Middleweight,KO/TKO,1,0:39,CB Dollaway,0,0 , 0,--,0,0,3 , 8,3 , 8,37,3 , 8,0 , 0,0 , 0,Cezar Ferreira,1,0 , 0,--,0,0,13 , 17,12 , 16,75,5 , 7,0 , 0,7 , 9
"March 23, 2014",Lightweight,M-DEC,3,5:00,Leonardo Santos,0,0 , 5,0,0,0,50 , 98,26 , 73,35,24 , 67,2 , 6,0 , 0,Norman Parke,0,0 , 8,0,0,0,92 , 188,37 , 124,29,20 , 97,17 , 27,0 , 0
"March 23, 2014",Light Heavyweight,U-DEC,3,5:00,Fabio Maldonado,0,0 , 0,--,0,0,150 , 237,132 , 217,60,125 , 207,6 , 8,1 , 2,Gian Villante,0,3 , 12,25,3,0,46 , 108,33 , 92,35,14 , 64,7 , 12,12 , 16
"March 23, 2014",Lightweight,U-DEC,3,5:00,Michel Prazeres,1,3 , 11,27,3,0,66 , 106,35 , 67,52,24 , 53,5 , 7,6 , 7,Mairbek Taisumov,0,0 , 0,--,0,0,40 , 106,26 , 91,28,23 , 81,3 , 5,0 , 5
"March 23, 2014",Featherweight,KO/TKO,1,1:17,Rony Jason,1,0 , 0,--,0,0,3 , 8,3 , 8,37,3 , 8,0 , 0,0 , 0,Steven Siler,0,0 , 0,--,0,0,11 , 22,11 , 22,50,10 , 21,0 , 0,1 , 1
"March 23, 2014",Middleweight,KO/TKO,1,0:53,Thiago Santos,0,0 , 0,--,0,0,0 , 1,0 , 1,0,0 , 1,0 , 0,0 , 0,Ronny Markes,1,0 , 0,--,0,0,8 , 17,7 , 16,43,1 , 5,0 , 0,6 , 11
"March 23, 2014",Flyweight,SUB,1,3:07,Jussier Formiga,0,1 , 4,25,1,1,13 , 27,9 , 23,39,6 , 19,2 , 2,1 , 2,Scott Jorgensen,0,0 , 0,--,0,0,9 , 27,6 , 24,25,6 , 23,0 , 1,0 , 0
"March 23, 2014",Welterweight,SUB,1,1:45,Kenny Robertson,0,1 , 1,100,1,1,1 , 2,0 , 1,0,0 , 1,0 , 0,0 , 0,Thiago Perpetuo,0,1 , 1,100,1,0,17 , 22,9 , 14,64,3 , 4,0 , 0,6 , 10
"March 23, 2014",Light Heavyweight,S-DEC,3,5:00,Hans Stringer,0,3 , 8,37,1,0,76 , 114,36 , 67,53,21 , 44,9 , 13,6 , 10,Francimar Barroso,0,1 , 8,12,3,0,98 , 135,44 , 77,57,20 , 48,16 , 17,8 , 12
"March 23, 2014",Featherweight,KO/TKO,1,2:39,Godofredo Pepey,1,0 , 0,--,0,0,5 , 23,5 , 23,21,3 , 17,2 , 5,0 , 1,Noad Lahat,0,0 , 2,0,0,0,12 , 23,11 , 22,50,7 , 16,4 , 6,0 , 0
"March 15, 2014",Welterweight,U-DEC,5,5:00,Johny Hendricks,0,2 , 10,20,2,0,186 , 426,158 , 397,39,138 , 369,18 , 26,2 , 2,Robbie Lawler,0,0 , 0,--,0,0,162 , 343,150 , 331,45,146 , 321,4 , 10,0 , 0
"March 15, 2014",Welterweight,KO/TKO,2,2:00,Tyron Woodley,0,0 , 0,--,3,0,52 , 84,13 , 43,30,10 , 39,3 , 4,0 , 0,Carlos Condit,1,3 , 3,100,0,1,34 , 49,14 , 29,48,8 , 20,6 , 9,0 , 0
"March 15, 2014",Lightweight,U-DEC,3,5:00,Myles Jury,0,0 , 0,--,3,0,37 , 105,25 , 93,26,21 , 89,3 , 3,1 , 1,Diego Sanchez,0,3 , 3,100,0,2,54 , 129,46 , 119,38,40 , 111,2 , 2,4 , 6
"March 15, 2014",Welterweight,U-DEC,3,5:00,Hector Lombard,0,0 , 7,0,5,0,58 , 128,4 , 72,5,4 , 71,0 , 1,0 , 0,Jake Shields,0,5 , 5,100,0,1,67 , 98,27 , 56,48,8 , 28,11 , 15,8 , 13
"March 15, 2014",Light Heavyweight,SUB,1,1:29,Ovince Saint Preux,0,1 , 1,100,1,1,1 , 1,1 , 1,100,1 , 1,0 , 0,0 , 0,Nikita Krylov,0,0 , 0,--,0,0,1 , 4,1 , 4,25,1 , 4,0 , 0,0 , 0
